N,종목명,현재가,전일비,등락률,액면가,시가,고가,저가
304.0,ACE 종합채권(AA-이상)KIS액티브,96555.0,260.0,-0.27%,0.0,96815.0,96815.0,96405.0
305.0,쏘카,18920.0,380.0,+2.05%,100.0,18600.0,18980.0,18350.0
306.0,삼성 레버리지 WTI원유 선물 ETN,1525.0,10.0,+0.66%,0.0,1520.0,1540.0,1520.0
307.0,세아제강지주,148500.0,10300.0,+7.45%,5000.0,143500.0,150500.0,142200.0
308.0,영진약품,3335.0,185.0,+5.87%,500.0,3155.0,3775.0,3085.0
309.0,부광약품,8550.0,50.0,+0.59%,500.0,8510.0,8730.0,8510.0
310.0,이수페타시스,9570.0,120.0,-1.24%,1000.0,9690.0,9770.0,9440.0
311.0,일동제약,22500.0,350.0,-1.53%,1000.0,22900.0,23100.0,22300.0
312.0,동원F&B,156100.0,0.0,0.00%,5000.0,0.0,0.0,0.0
313.0,동양생명,3695.0,25.0,-0.67%,5000.0,3720.0,3735.0,3655.0
314.0,HD현대에너지솔루션,52900.0,1300.0,+2.52%,5000.0,51900.0,53300.0,51800.0
315.0,쿠쿠홈시스,26300.0,350.0,-1.31%,100.0,27200.0,27200.0,26200.0
316.0,삼성SDI우,363000.0,500.0,+0.14%,5000.0,362500.0,367000.0,355000.0
317.0,현대홈쇼핑,48550.0,100.0,-0.21%,5000.0,48650.0,49000.0,48350.0
318.0,애경산업,22000.0,750.0,+3.53%,1000.0,21500.0,22300.0,21000.0
319.0,엠씨넥스,32200.0,1050.0,-3.16%,500.0,33350.0,33350.0,32100.0
320.0,파미셀,9610.0,250.0,-2.54%,500.0,9900.0,9910.0,9530.0
321.0,TIGER KOFR금리액티브(합성),101300.0,15.0,+0.01%,0.0,101300.0,101300.0,101295.0
322.0,LG생활건강우,271500.0,2000.0,+0.74%,5000.0,270500.0,271500.0,266500.0
323.0,지누스,30100.0,300.0,-0.99%,500.0,30450.0,30450.0,29750.0
324.0,유안타증권,2825.0,35.0,+1.25%,5000.0,2775.0,2830.0,2745.0
325.0,HSD엔진,7850.0,110.0,+1.42%,1000.0,7860.0,7980.0,7790.0
326.0,쿠쿠홀딩스,15650.0,0.0,0.00%,100.0,15650.0,15750.0,15500.0
327.0,QV 코스피 변동성 매칭형 양매도 ETN,7940.0,0.0,0.00%,0.0,7940.0,7940.0,7940.0
328.0,ACE 미국S&P500,13780.0,135.0,+0.99%,0.0,13700.0,13810.0,13700.0
329.0,신한 레버리지 WTI원유 선물 ETN(H),1110.0,0.0,0.00%,0.0,1110.0,1120.0,1105.0
330.0,동아쏘시오홀딩스,86700.0,500.0,-0.57%,5000.0,87600.0,87600.0,85300.0
331.0,KBSTAR 단기통안채,107525.0,15.0,+0.01%,0.0,107530.0,107540.0,107525.0
332.0,TIGER 단기채권액티브,51845.0,5.0,+0.01%,0.0,51840.0,51845.0,51835.0
333.0,KBSTAR 23-11 회사채(AA-이상)액티브,51475.0,0.0,0.00%,0.0,51475.0,51480.0,51475.0
334.0,티와이홀딩스,10700.0,20.0,-0.19%,500.0,10720.0,10770.0,10530.0
335.0,한국카본,12250.0,170.0,+1.41%,500.0,12090.0,12440.0,12090.0
336.0,HANARO 200,33960.0,5.0,+0.01%,0.0,33880.0,34005.0,33840.0
337.0,KODEX 선진국MSCI World,21510.0,240.0,+1.13%,0.0,21405.0,21520.0,21320.0
338.0,동일산업,218000.0,500.0,-0.23%,5000.0,218000.0,218500.0,218000.0
339.0,화승엔터프라이즈,8620.0,20.0,-0.23%,500.0,8680.0,8690.0,8550.0
340.0,신영증권,55600.0,100.0,+0.18%,5000.0,56600.0,56600.0,55300.0
341.0,TIGER 글로벌리튬&2차전지SOLACTIVE(합성),9310.0,45.0,+0.49%,0.0,9135.0,9330.0,9135.0
342.0,고려제강,20750.0,770.0,+3.85%,1000.0,20050.0,20750.0,20050.0
343.0,미래에셋증권2우B,3705.0,5.0,-0.13%,5000.0,3710.0,3710.0,3675.0
344.0,한화손해보험,4430.0,80.0,+1.84%,5000.0,4330.0,4430.0,4300.0
345.0,LF,17670.0,130.0,-0.73%,5000.0,17900.0,18000.0,17670.0
346.0,경동나비엔,35400.0,400.0,-1.12%,1000.0,35700.0,35700.0,35100.0
347.0,삼성화재우,161500.0,800.0,+0.50%,500.0,160700.0,161800.0,160300.0
348.0,화신,14720.0,180.0,+1.24%,500.0,14470.0,14800.0,14250.0
349.0,진원생명과학,6600.0,190.0,-2.80%,1000.0,6950.0,6960.0,6520.0
350.0,JW중외제약,22200.0,100.0,-0.45%,2500.0,22300.0,22450.0,21950.0
351.0,KOSEF 200TR,41445.0,15.0,+0.04%,0.0,41425.0,41520.0,41265.0
352.0,동아에스티,59000.0,800.0,+1.37%,5000.0,58800.0,60400.0,58700.0
353.0,TIGER 24-10 회사채(A+이상)액티브,52500.0,25.0,-0.05%,0.0,52515.0,52525.0,52485.0
354.0,유니드,73200.0,1800.0,+2.52%,5000.0,72000.0,73900.0,71300.0
355.0,KODEX 코스닥150,13810.0,20.0,+0.15%,0.0,13790.0,13830.0,13615.0
356.0,롯데손해보험,1560.0,4.0,-0.26%,1000.0,1557.0,1563.0,1551.0
357.0,KODEX 미국S&P500TR,12180.0,125.0,+1.04%,0.0,12100.0,12210.0,12100.0
358.0,DB,2375.0,95.0,-3.85%,500.0,2450.0,2570.0,2330.0
359.0,SK디앤디,21450.0,600.0,+2.88%,1000.0,21100.0,21600.0,20700.0
360.0,롯데정보통신,30800.0,3100.0,+11.19%,5000.0,27700.0,31350.0,27500.0
361.0,삼화콘덴서,45400.0,750.0,-1.63%,1000.0,45650.0,46000.0,45100.0
362.0,미래에셋생명,2655.0,20.0,-0.75%,5000.0,2660.0,2680.0,2650.0
363.0,TIGER KRX2차전지K-뉴딜,20000.0,650.0,+3.36%,0.0,19360.0,20000.0,19340.0
364.0,TIGER 미국달러단기채권액티브,11340.0,135.0,+1.20%,0.0,11210.0,11375.0,11210.0
365.0,세아홀딩스,115000.0,2000.0,+1.77%,5000.0,114900.0,115300.0,112900.0
366.0,NICE,12140.0,0.0,0.00%,500.0,12150.0,12160.0,12020.0
367.0,아모레퍼시픽우,43500.0,450.0,-1.02%,500.0,43950.0,44100.0,43000.0
368.0,코람코에너지리츠,5130.0,20.0,+0.39%,500.0,5150.0,5150.0,5030.0
369.0,TIGER 미국S&P500선물(H),47950.0,5.0,-0.01%,0.0,47955.0,47975.0,47920.0
370.0,삼양사,43800.0,100.0,-0.23%,5000.0,44350.0,44650.0,43550.0
371.0,KB스타리츠,4440.0,25.0,+0.57%,500.0,4430.0,4440.0,4375.0
372.0,SGC에너지,30650.0,150.0,+0.49%,5000.0,30600.0,30850.0,30500.0
373.0,ACE 미국나스닥100,13175.0,110.0,+0.84%,0.0,13100.0,13195.0,13100.0
374.0,에어부산,3810.0,80.0,+2.14%,1000.0,3735.0,3815.0,3625.0
375.0,남해화학,8940.0,110.0,+1.25%,1000.0,8800.0,8940.0,8770.0
376.0,콘텐트리중앙,23050.0,200.0,+0.88%,5000.0,23450.0,23450.0,22650.0
377.0,ARIRANG 종합채권(AA-이상)액티브,103310.0,225.0,-0.22%,0.0,103210.0,103325.0,103210.0
378.0,ACE 200,34305.0,0.0,0.00%,0.0,34310.0,34355.0,34160.0
379.0,BGF,4565.0,65.0,+1.44%,1000.0,4525.0,4575.0,4465.0
380.0,세아제강,153800.0,22200.0,+16.87%,5000.0,142500.0,159900.0,139500.0
381.0,송원산업,18070.0,230.0,-1.26%,500.0,18300.0,18490.0,17100.0
382.0,TIGER 차이나항셍테크,6130.0,185.0,+3.11%,0.0,5950.0,6135.0,5900.0
383.0,풍산홀딩스,43200.0,5300.0,+13.98%,5000.0,38000.0,43750.0,37900.0
384.0,조일알미늄,3400.0,55.0,-1.59%,500.0,3480.0,3680.0,3385.0
385.0,KODEX 미국FANG플러스(H),22790.0,50.0,+0.22%,0.0,22740.0,22790.0,22700.0
386.0,빙그레,42900.0,200.0,+0.47%,5000.0,42950.0,42950.0,42250.0
387.0,KODEX 미국나스닥100TR,11355.0,85.0,+0.75%,0.0,11280.0,11385.0,11280.0
388.0,신성이엔지,2040.0,30.0,+1.49%,500.0,2005.0,2050.0,1983.0
389.0,신한알파리츠,5650.0,80.0,+1.44%,1000.0,5520.0,5650.0,5290.0
390.0,케이씨텍,19790.0,40.0,+0.20%,500.0,19600.0,19840.0,19190.0
391.0,국도화학,45800.0,350.0,+0.77%,5000.0,44950.0,46000.0,44750.0
392.0,코오롱플라스틱,10780.0,90.0,+0.84%,1000.0,10910.0,11090.0,10670.0
393.0,KODEX 단기변동금리부채권액티브,106325.0,30.0,-0.03%,0.0,106340.0,106340.0,106325.0
394.0,HDC,6750.0,150.0,-2.17%,5000.0,6900.0,6900.0,6670.0
395.0,쎌마테라퓨틱스,6410.0,0.0,0.00%,500.0,0.0,0.0,0.0
396.0,웅진씽크빅,3460.0,40.0,+1.17%,500.0,3385.0,3530.0,3260.0
397.0,아세아시멘트,10220.0,50.0,+0.49%,500.0,10240.0,10340.0,10010.0
398.0,삼성FN리츠,5140.0,20.0,+0.39%,500.0,5110.0,5250.0,5070.0
399.0,휴스틸,7060.0,70.0,+1.00%,1000.0,7160.0,7330.0,7010.0
400.0,에이프로젠,1551.0,38.0,+2.51%,500.0,1513.0,1750.0,1513.0
401.0,신영증권우,55600.0,600.0,-1.07%,5000.0,55900.0,56600.0,55600.0
402.0,한화갤러리아,2010.0,25.0,-1.23%,500.0,2035.0,2040.0,2000.0
403.0,한미글로벌,35500.0,900.0,-2.47%,500.0,36700.0,36950.0,35000.0
404.0,세진중공업,6800.0,380.0,+5.92%,500.0,6430.0,6940.0,6300.0
405.0,서연이화,14240.0,110.0,+0.78%,500.0,14130.0,14400.0,13600.0
406.0,풀무원,9990.0,60.0,-0.60%,500.0,10050.0,10080.0,9980.0
407.0,수산인더스트리,26650.0,400.0,+1.52%,200.0,26600.0,27400.0,26000.0
408.0,일성신약,28550.0,2650.0,-8.49%,5000.0,31550.0,31950.0,27750.0
409.0,맵스리얼티1,4085.0,35.0,+0.86%,0.0,4080.0,4110.0,4030.0
410.0,현대그린푸드,11130.0,120.0,-1.07%,500.0,11410.0,11560.0,11080.0
411.0,효성화학,118000.0,1300.0,+1.11%,5000.0,116600.0,120400.0,115100.0
412.0,TYM,2450.0,0.0,0.00%,500.0,2480.0,2490.0,2420.0
413.0,KOSEF 국고채10년,111885.0,590.0,-0.52%,0.0,112475.0,112475.0,111805.0
414.0,경동인베스트,156000.0,15500.0,+11.03%,5000.0,143000.0,167500.0,140500.0
415.0,YG PLUS,5810.0,60.0,+1.04%,500.0,5900.0,6070.0,5770.0
416.0,현대퓨처넷,3315.0,130.0,+4.08%,500.0,3220.0,3500.0,3205.0
417.0,SK렌터카,7720.0,60.0,-0.77%,500.0,7710.0,7740.0,7620.0
418.0,잇츠한불,16630.0,20.0,+0.12%,500.0,16600.0,16700.0,16490.0
419.0,한국자산신탁,2940.0,0.0,0.00%,500.0,2940.0,2960.0,2915.0
420.0,코리아써키트,15400.0,280.0,-1.79%,500.0,15650.0,15650.0,15240.0
421.0,이아이디,2295.0,150.0,+6.99%,200.0,2215.0,2365.0,2150.0
422.0,포스코스틸리온,60400.0,13900.0,+29.89%,5000.0,49800.0,60400.0,49550.0
423.0,유나이티드제약,22200.0,300.0,-1.33%,500.0,22400.0,22550.0,22100.0
424.0,남양유업,500000.0,1500.0,+0.30%,5000.0,504000.0,504000.0,494500.0
425.0,TIGER 일본니케이225,16685.0,85.0,+0.51%,0.0,16580.0,16685.0,16490.0
426.0,스카이라이프,7380.0,50.0,+0.68%,2500.0,7340.0,7450.0,7340.0
427.0,한일홀딩스,11420.0,20.0,-0.17%,1000.0,11440.0,11500.0,11370.0
428.0,한화리츠,4985.0,95.0,-1.87%,500.0,5080.0,5100.0,4985.0
429.0,KISCO홀딩스,21700.0,500.0,+2.36%,1000.0,21250.0,22200.0,21250.0
430.0,이연제약,19490.0,660.0,-3.28%,500.0,20150.0,20150.0,19490.0
431.0,다올투자증권,5780.0,70.0,+1.23%,5000.0,5660.0,5830.0,5600.0
432.0,대한제강,14100.0,450.0,+3.30%,1000.0,14070.0,14250.0,13770.0
433.0,한일현대시멘트,17900.0,30.0,-0.17%,5000.0,17940.0,17950.0,17700.0
434.0,신대양제지,85800.0,500.0,-0.58%,5000.0,87900.0,87900.0,85400.0
435.0,CJ4우(전환),81800.0,900.0,+1.11%,5000.0,80200.0,81900.0,80200.0
436.0,퍼시스,29950.0,350.0,+1.18%,1000.0,29600.0,30450.0,29600.0
437.0,SK증권,728.0,12.0,+1.68%,500.0,716.0,735.0,709.0
438.0,한국토지신탁,1361.0,8.0,+0.59%,1000.0,1356.0,1364.0,1352.0
439.0,일양약품,18000.0,160.0,-0.88%,2500.0,18160.0,18170.0,17860.0
440.0,KEC,2370.0,5.0,+0.21%,500.0,2355.0,2395.0,2315.0
441.0,미래에셋 레버리지 원유선물혼합 ETN(H),8360.0,30.0,-0.36%,0.0,8410.0,8410.0,8350.0
442.0,신도리코,33900.0,50.0,+0.15%,5000.0,33700.0,34050.0,33450.0
443.0,교보증권,5280.0,40.0,+0.76%,5000.0,5230.0,5310.0,5230.0
444.0,TIGER 글로벌자율주행&전기차SOLACTIVE,9905.0,75.0,+0.76%,0.0,9750.0,9920.0,9750.0
445.0,서흥,29450.0,350.0,-1.17%,500.0,29700.0,29850.0,29350.0
446.0,흥아해운,1416.0,14.0,+1.00%,500.0,1395.0,1420.0,1381.0
447.0,KOSEF 200,33955.0,10.0,+0.03%,0.0,33830.0,34000.0,33790.0
448.0,HL홀딩스,32400.0,100.0,+0.31%,5000.0,32350.0,32550.0,32050.0
449.0,조선내화,8430.0,130.0,-1.52%,500.0,8570.0,8570.0,8390.0
450.0,조광피혁,50600.0,400.0,+0.80%,5000.0,51000.0,51000.0,50200.0
451.0,에스엠벡셀,3020.0,695.0,+29.89%,500.0,2440.0,3020.0,2380.0
452.0,LG헬로비전,4330.0,40.0,+0.93%,2500.0,4280.0,4350.0,4265.0
453.0,대원제약,15260.0,40.0,-0.26%,500.0,15380.0,15380.0,15040.0
454.0,아이마켓코리아,9980.0,10.0,-0.10%,500.0,10000.0,10000.0,9900.0
455.0,대신증권우,12830.0,40.0,-0.31%,5000.0,12960.0,12960.0,12680.0
456.0,SIMPAC,5070.0,40.0,+0.80%,500.0,5060.0,5140.0,5000.0
457.0,E1,48350.0,500.0,+1.04%,5000.0,47500.0,48350.0,47400.0
458.0,농심홀딩스,70500.0,500.0,-0.70%,5000.0,71000.0,71400.0,70100.0
459.0,KODEX 반도체,28600.0,140.0,-0.49%,0.0,28675.0,28675.0,28205.0
460.0,남선알미늄,2495.0,60.0,+2.46%,500.0,2455.0,2560.0,2445.0
461.0,지역난방공사,27800.0,200.0,-0.71%,5000.0,28250.0,28350.0,27450.0
462.0,LX하우시스,35800.0,150.0,-0.42%,5000.0,35950.0,36600.0,35250.0
463.0,이리츠코크렙,5050.0,30.0,+0.60%,500.0,5040.0,5050.0,4980.0
464.0,방림,7520.0,140.0,+1.90%,500.0,7380.0,7530.0,7370.0
465.0,삼진제약,22800.0,450.0,-1.94%,1000.0,23250.0,23250.0,22650.0
466.0,한화3우B,14090.0,0.0,0.00%,5000.0,14090.0,14100.0,14010.0
467.0,HJ중공업,3800.0,275.0,+7.80%,5000.0,3580.0,3810.0,3525.0
468.0,아세아제지,35150.0,500.0,+1.44%,5000.0,34650.0,35200.0,34350.0
469.0,아세아,143300.0,800.0,+0.56%,5000.0,142500.0,143700.0,141500.0
470.0,한진,20950.0,50.0,-0.24%,5000.0,21000.0,21000.0,20500.0
471.0,알루코,3475.0,25.0,-0.71%,500.0,3510.0,3570.0,3445.0
472.0,한국철강,7360.0,160.0,+2.22%,1000.0,7350.0,7560.0,7300.0
473.0,광동제약,5910.0,100.0,-1.66%,1000.0,6020.0,6030.0,5900.0
474.0,엘브이엠씨홀딩스,1797.0,3.0,+0.17%,0.0,1806.0,1832.0,1793.0
475.0,환인제약,16550.0,50.0,-0.30%,500.0,16620.0,16640.0,16500.0
476.0,STX엔진,13350.0,370.0,+2.85%,2500.0,12980.0,13490.0,12970.0
477.0,모토닉,9260.0,160.0,-1.70%,500.0,9420.0,9900.0,8960.0
478.0,삼익THK,14540.0,100.0,+0.69%,500.0,14460.0,14600.0,14240.0
479.0,신성통상,2115.0,0.0,0.00%,500.0,2115.0,2115.0,2075.0
480.0,코오롱글로벌,16000.0,10.0,+0.06%,5000.0,16060.0,16240.0,15770.0
481.0,TRUE KIS CD금리투자 ETN,50085.0,0.0,0.00%,0.0,50085.0,50085.0,50085.0
482.0,DL건설,13610.0,140.0,-1.02%,5000.0,13830.0,13830.0,13550.0
483.0,KODEX 코스피,26560.0,30.0,+0.11%,0.0,26605.0,26605.0,24980.0
484.0,한전산업,9200.0,1090.0,+13.44%,500.0,8230.0,9330.0,8160.0
485.0,한국쉘석유,230000.0,500.0,-0.22%,5000.0,230500.0,231500.0,230000.0
486.0,제일약품,20300.0,500.0,-2.40%,500.0,20400.0,20950.0,20000.0
487.0,락앤락,5940.0,30.0,-0.50%,500.0,5970.0,5970.0,5930.0
488.0,일진다이아,20950.0,600.0,+2.95%,1000.0,20200.0,20950.0,19990.0
489.0,키다리스튜디오,8000.0,160.0,-1.96%,500.0,8340.0,8430.0,7940.0
490.0,일신방직,12680.0,390.0,-2.98%,500.0,13070.0,13080.0,12580.0
491.0,현대비앤지스틸,19470.0,360.0,+1.88%,5000.0,20000.0,20500.0,19210.0
492.0,경방,10700.0,0.0,0.00%,500.0,10730.0,10740.0,10610.0
493.0,BYC,469000.0,8500.0,-1.78%,5000.0,470000.0,475000.0,466000.0
494.0,한농화성,18670.0,230.0,-1.22%,500.0,18930.0,19290.0,18310.0
495.0,KBSTAR Fn수소경제테마,10420.0,85.0,+0.82%,0.0,10340.0,10440.0,10290.0
496.0,케이씨,21500.0,400.0,-1.83%,500.0,21900.0,21900.0,21250.0
497.0,SNT다이내믹스,8750.0,90.0,+1.04%,2500.0,8710.0,8860.0,8650.0
498.0,도화엔지니어링,8600.0,280.0,+3.37%,500.0,8330.0,8680.0,8320.0
499.0,유니퀘스트,10580.0,70.0,-0.66%,500.0,10650.0,10670.0,10380.0
500.0,삼양패키징,18300.0,630.0,-3.33%,5000.0,19000.0,19000.0,18260.0
501.0,현대차증권,9030.0,60.0,-0.66%,5000.0,9110.0,9110.0,8980.0
502.0,KODEX 은행,6290.0,35.0,-0.55%,0.0,6370.0,6370.0,6260.0
503.0,일진전기,7580.0,150.0,+2.02%,1000.0,7500.0,7980.0,7440.0
504.0,한솔제지,11750.0,120.0,+1.03%,5000.0,11580.0,11800.0,11560.0
505.0,대한방직,52700.0,100.0,-0.19%,1000.0,52800.0,53000.0,52500.0
506.0,코오롱모빌리티그룹,4445.0,190.0,-4.10%,500.0,4640.0,4660.0,4350.0
507.0,한국콜마홀딩스,15010.0,150.0,+1.01%,500.0,14900.0,15040.0,14800.0
508.0,롯데하이마트,11780.0,120.0,-1.01%,5000.0,11900.0,11910.0,11760.0
509.0,대한제당,3085.0,65.0,+2.15%,500.0,3125.0,3240.0,3065.0
510.0,하나제약,15510.0,240.0,-1.52%,500.0,15830.0,15830.0,15510.0
511.0,AK홀딩스,20750.0,300.0,+1.47%,5000.0,20600.0,20900.0,20100.0
512.0,신세계 I&C,15920.0,170.0,+1.08%,500.0,15930.0,16000.0,15510.0
513.0,테이팩스,57900.0,100.0,-0.17%,500.0,58100.0,58400.0,57200.0
514.0,대상홀딩스,7500.0,100.0,+1.35%,1000.0,7390.0,7510.0,7370.0
515.0,코오롱,21450.0,550.0,+2.63%,5000.0,20800.0,21500.0,20800.0
516.0,대원강업,4340.0,165.0,+3.95%,500.0,4485.0,4495.0,4265.0
517.0,대동,11180.0,60.0,+0.54%,1000.0,11160.0,11190.0,11000.0
518.0,아주스틸,10110.0,160.0,+1.61%,500.0,10030.0,10490.0,10010.0
519.0,HLB글로벌,6270.0,150.0,-2.34%,500.0,6400.0,6580.0,6270.0
520.0,동양,1112.0,3.0,+0.27%,500.0,1108.0,1117.0,1101.0
521.0,광주신세계,33050.0,50.0,-0.15%,1000.0,33150.0,33300.0,32950.0
522.0,성신양회,10780.0,140.0,+1.32%,5000.0,10770.0,10850.0,10330.0
523.0,NPC,7180.0,120.0,+1.70%,500.0,7070.0,7210.0,7030.0
524.0,백광산업,5800.0,510.0,+9.64%,500.0,5270.0,5800.0,5270.0
525.0,그린케미칼,10850.0,180.0,-1.63%,500.0,10950.0,11110.0,10850.0
526.0,종근당홀딩스,51800.0,200.0,-0.38%,2500.0,51600.0,52200.0,51600.0
527.0,현대지에프홀딩스,4045.0,75.0,-1.82%,500.0,4130.0,4135.0,4010.0
528.0,KBSTAR 단기종합채권(AA-이상)액티브,103920.0,0.0,0.00%,0.0,103930.0,103935.0,103915.0
529.0,스틱인베스트먼트,6130.0,20.0,+0.33%,500.0,6110.0,6160.0,6010.0
530.0,SOL 종합채권(AA-이상)액티브,102285.0,125.0,-0.12%,0.0,102245.0,102285.0,102220.0
531.0,SNT홀딩스,15400.0,100.0,+0.65%,500.0,15300.0,15470.0,15250.0
532.0,자이에스앤디,6470.0,10.0,+0.15%,1000.0,6430.0,6550.0,6410.0
533.0,KBSTAR 미국나스닥100,12750.0,105.0,+0.83%,0.0,12680.0,12785.0,12680.0
534.0,KBSTAR 미국S&P500,11895.0,115.0,+0.98%,0.0,11835.0,11920.0,11835.0
535.0,대한제분,147600.0,0.0,0.00%,5000.0,147000.0,147600.0,146500.0
536.0,한국금융지주우,42450.0,250.0,-0.59%,5000.0,42800.0,42800.0,42200.0
537.0,유진투자증권,2555.0,5.0,+0.20%,5000.0,2550.0,2570.0,2540.0
538.0,KBSTAR 코스피,26745.0,5.0,-0.02%,0.0,26670.0,26770.0,26670.0
539.0,태경비케이,8940.0,440.0,+5.18%,500.0,8670.0,9300.0,8500.0
540.0,삼영무역,13340.0,130.0,-0.97%,500.0,13480.0,13480.0,13290.0
541.0,일진홀딩스,4950.0,80.0,+1.64%,1000.0,4890.0,5020.0,4865.0
542.0,대성에너지,8880.0,20.0,+0.23%,1000.0,8960.0,9060.0,8830.0
543.0,동화약품,8700.0,70.0,-0.80%,1000.0,8800.0,8800.0,8660.0
544.0,현대코퍼레이션,18180.0,1100.0,+6.44%,5000.0,17200.0,18270.0,17190.0
545.0,와이투솔루션,1450.0,25.0,+1.75%,500.0,1412.0,1469.0,1381.0
546.0,에이프로젠바이오로직스,409.0,0.0,0.00%,500.0,411.0,424.0,405.0
547.0,금호건설,6480.0,40.0,-0.61%,5000.0,6400.0,6520.0,6400.0
548.0,무림P&P,3835.0,75.0,+1.99%,2500.0,3780.0,3850.0,3750.0
549.0,JW홀딩스,3285.0,10.0,+0.31%,500.0,3265.0,3305.0,3205.0
550.0,사조대림,25900.0,300.0,+1.17%,5000.0,25600.0,26000.0,24700.0
551.0,TIGER 리츠부동산인프라,4585.0,10.0,-0.22%,0.0,4600.0,4610.0,4560.0
552.0,한신기계,7260.0,280.0,+4.01%,500.0,7200.0,7490.0,7080.0
553.0,교촌에프앤비,9390.0,70.0,+0.75%,500.0,9340.0,9480.0,9300.0
554.0,KPX케미칼,48400.0,50.0,+0.10%,5000.0,48350.0,49200.0,48000.0
555.0,미원홀딩스,100500.0,100.0,-0.10%,500.0,100500.0,100500.0,99500.0
556.0,삼성출판사,23300.0,100.0,-0.43%,500.0,23200.0,23400.0,23100.0
557.0,GS글로벌,2815.0,60.0,+2.18%,2500.0,2765.0,2880.0,2745.0
558.0,KBSTAR KIS국고채30년Enhanced,72885.0,1030.0,-1.39%,0.0,72945.0,73205.0,72850.0
559.0,KBSTAR ESG사회책임투자,10690.0,20.0,-0.19%,0.0,10710.0,10720.0,10625.0
560.0,에이블씨엔씨,8490.0,30.0,+0.35%,500.0,8590.0,8690.0,8270.0
561.0,동성케미컬,4615.0,85.0,+1.88%,1000.0,4550.0,4645.0,4515.0
562.0,AJ네트웍스,4895.0,15.0,-0.31%,1000.0,4880.0,4925.0,4790.0
563.0,현대차3우B,95100.0,400.0,-0.42%,5000.0,95500.0,96000.0,94400.0
564.0,삼부토건,1155.0,9.0,+0.79%,1000.0,1147.0,1158.0,1129.0
565.0,KPX홀딩스,53800.0,200.0,-0.37%,5000.0,54100.0,54100.0,53500.0
566.0,TIGER 차이나CSI300,10305.0,160.0,+1.58%,0.0,10090.0,10320.0,10090.0
567.0,대덕,6690.0,10.0,+0.15%,500.0,6700.0,6730.0,6660.0
568.0,만호제강,54200.0,200.0,+0.37%,1000.0,54200.0,54800.0,53600.0
569.0,SOL 200TR,11860.0,5.0,+0.04%,0.0,11870.0,11870.0,11805.0
570.0,디아이,7900.0,30.0,-0.38%,500.0,7830.0,7960.0,7770.0
571.0,KODEX 골드선물(H),13125.0,205.0,-1.54%,0.0,13060.0,13125.0,13010.0
572.0,넥센,4145.0,30.0,-0.72%,500.0,4135.0,4180.0,4130.0
573.0,태경산업,7580.0,280.0,+3.84%,500.0,7320.0,7600.0,7250.0
574.0,KODEX K-메타버스액티브,8750.0,0.0,0.00%,0.0,8695.0,8795.0,8650.0
575.0,TIGER 차이나과창판STAR50(합성),8765.0,135.0,+1.56%,0.0,8630.0,8850.0,8585.0
576.0,대교,2590.0,10.0,+0.39%,500.0,2620.0,2620.0,2550.0
577.0,하이트진로홀딩스,9440.0,20.0,-0.21%,5000.0,9510.0,9510.0,9420.0
578.0,LS전선아시아,7140.0,90.0,+1.28%,500.0,7100.0,7330.0,7070.0
579.0,TIGER KRX BBIG K-뉴딜,7375.0,55.0,+0.75%,0.0,7355.0,7390.0,7310.0
580.0,이월드,1535.0,12.0,+0.79%,1000.0,1525.0,1535.0,1507.0
581.0,한독,15790.0,210.0,-1.31%,500.0,16000.0,16000.0,15770.0
582.0,금호석유우,71800.0,800.0,-1.10%,5000.0,72700.0,72900.0,71500.0
583.0,KODEX 국고채3년,57750.0,170.0,-0.29%,0.0,57830.0,57835.0,57705.0
584.0,사조산업,43050.0,0.0,0.00%,5000.0,42950.0,43450.0,42800.0
585.0,우진,10590.0,380.0,+3.72%,500.0,10560.0,10850.0,10300.0
586.0,두산우,53700.0,1300.0,+2.48%,5000.0,52900.0,53900.0,52200.0
587.0,디앤디플랫폼리츠,3325.0,30.0,-0.89%,1000.0,3355.0,3355.0,3305.0
588.0,S-Oil우,52800.0,800.0,+1.54%,2500.0,52000.0,52900.0,51800.0
589.0,TIGER Fn반도체TOP10,8100.0,5.0,-0.06%,0.0,8105.0,8105.0,7965.0
590.0,화승인더,3815.0,15.0,-0.39%,500.0,3850.0,3850.0,3780.0
591.0,흥국화재,3285.0,45.0,+1.39%,5000.0,3240.0,3300.0,3220.0
592.0,HDC랩스,8120.0,30.0,-0.37%,500.0,8110.0,8160.0,8080.0
593.0,NI스틸,7310.0,160.0,+2.24%,500.0,7430.0,7450.0,7120.0
594.0,삼성전기우,71800.0,800.0,-1.10%,5000.0,72600.0,72600.0,71700.0
595.0,KBSTAR 200TR,17945.0,10.0,-0.06%,0.0,17870.0,17975.0,17865.0
596.0,부국증권,19950.0,50.0,-0.25%,5000.0,20000.0,20100.0,19950.0
597.0,서연,8650.0,20.0,+0.23%,500.0,8590.0,8740.0,8500.0
598.0,경인양행,4870.0,25.0,+0.52%,500.0,4900.0,4900.0,4750.0
599.0,신한서부티엔디리츠,3600.0,5.0,-0.14%,1000.0,3620.0,3620.0,3555.0
600.0,대창단조,7050.0,210.0,+3.07%,500.0,6940.0,7250.0,6860.0
601.0,선진,8470.0,50.0,-0.59%,500.0,8480.0,8560.0,8420.0
602.0,LG우,66600.0,1000.0,+1.52%,5000.0,65600.0,66900.0,65000.0
